-17, -15, 11, -20, 8, -8, -3, -20, -19, -13, -19, -20, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -15, 11, -17, 8, -8, -3, -20, -19, -13, -19, -20, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -20, 11, -17, 8, -8, -3, -15, -19, -13, -19, -20, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -17, 8, -8, -3, -15, -19, -13, -19, 11, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, 8, -8, -3, -15, -17, -13, -19, 11, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -8, -3, -15, -17, -13, 8, 11, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -3, -15, -8, -13, 8, 11, 10, -13, -16, -17, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -17, -15, -8, -13, 8, 11, 10, -13, -16, -3, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -17, -16, -8, -13, 8, 11, 10, -13, -15, -3, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, 8, 11, 10, -13, -8, -3, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, 8, 11, 10, -13, -8, -3, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, 11, 10, 8, -8, -3, 4, 9, -5, -6, 1, -2, -12
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, 10, 8, -8, -3, 4, 9, -5, -6, 1, -2, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, 8, 10, -3, 4, 9, -5, -6, 1, -2, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, 10, -3, 4, 9, -5, 8, 1, -2, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, 4, 9, 10, 8, 1, -2, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, 4, 9, 10, 8, 1, -2, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 9, 10, 8, 1, 4, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 1, 10, 8, 9, 4, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 1, 4, 8, 9, 10, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 1, 4, 8, 9, 10, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 1, 4, 8, 9, 10, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 1, 4, 8, 9, 10, 11
-20, -20, -20, -19, -19, -17, -17, -16, -15, -13, -13, -12, -8, -6, -5, -3, -2, 1, 4, 8, 9, 10, 11
