-19, -4, -14, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -4, -14, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -14, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -4, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -1, -9, -4, 0, -4, -8, -14, -6, 1, -14, -9, 11, -4, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -9, -4, 0, -4, -8, -1, -6, 1, -14, -9, 11, -4, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -4, 0, -4, -8, -1, -6, 1, -9, -9, 11, -4, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, 0, -4, -8, -1, -6, 1, -4, -9, 11, -4, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -4, -8, -1, -6, 1, -4, 0, 11, -4, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -1, -6, 1, -4, 0, 11, -4, 10, -5, 5, 2, 2, -8, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -1, -6, 1, -4, 0, 11, -4, 10, -5, 5, 2, 2, -8, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, 1, -4, 0, 11, -4, 10, -5, 5, 2, 2, -1, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, 1, -4, 0, 11, -4, 10, -5, 5, 2, 2, -1, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, 0, 11, -4, 10, 1, 5, 2, 2, -1, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, 0, 11, -4, 10, 1, 5, 2, 2, -1, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, 11, 0, 10, 1, 5, 2, 2, -1, 3, -4, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, 0, 10, 1, 5, 2, 2, -1, 3, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 10, 1, 5, 2, 2, 0, 3, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 5, 2, 2, 10, 3, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 5, 2, 2, 10, 3, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 5, 2, 10, 3, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 5, 10, 3, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 10, 5, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 10, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 7, 11, 10
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 7, 10, 11
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 7, 10, 11
