-20, 0, -1, -6, -14, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, 0, -1, -6, -14, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -1, 0, -6, -14, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -6, -1, 0, -14, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -14, -6, -1, 0, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -14, -6, -1, 0, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -16, -14, -6, -1, 0, 3, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -16, -14, -14, -6, -1, 0, 3, -6, -6, -7, 5, -8, 2, -11, 9
-20, -16, -14, -14, -6, -6, -1, 0, 3, -6, -7, 5, -8, 2, -11, 9
-20, -16, -14, -14, -6, -6, -6, -1, 0, 3, -7, 5, -8, 2, -11, 9
-20, -16, -14, -14, -7, -6, -6, -6, -1, 0, 3, 5, -8, 2, -11, 9
-20, -16, -14, -14, -7, -6, -6, -6, -1, 0, 3, 5, -8, 2, -11, 9
-20, -16, -14, -14, -8, -7, -6, -6, -6, -1, 0, 3, 5, 2, -11, 9
-20, -16, -14, -14, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, -11, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
