-19, -18, 4, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, 4, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, 4, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -12, 4, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, 4, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -3, 4, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -3, 4, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -9, -3, 4, 8, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -9, -3, 4, 7, 8, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -9, -3, 4, 4, 7, 8, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -9, -3, 2, 4, 4, 7, 8, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -10, -9, -3, 2, 4, 4, 7, 8, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -10, -9, -3, 1, 2, 4, 4, 7, 8, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -10, -9, -6, -3, 1, 2, 4, 4, 7, 8, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -10, -9, -6, -3, -2, 1, 2, 4, 4, 7, 8, -11, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -11, -10, -9, -6, -3, -2, 1, 2, 4, 4, 7, 8, 0, 6, -17, -12, -15, -17
-19, -18, -14, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 7, 8, 6, -17, -12, -15, -17
-19, -18, -14, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8, -17, -12, -15, -17
-19, -18, -17, -14, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8, -12, -15, -17
-19, -18, -17, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8, -15, -17
-19, -18, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8, -17
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8
