-19, -4, -14, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -4, -14, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -4, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -4, -1, -9, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -9, -4, -1, -4, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -9, -4, -4, -1, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -9, -4, -4, -1, 0, -4, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -9, -4, -4, -4, -1, 0, -8, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -9, -8, -4, -4, -4, -1, 0, -14, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -14, -9, -8, -4, -4, -4, -1, 0, -6, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -14, -9, -8, -6, -4, -4, -4, -1, 0, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -14, -14, -9, -8, -6, -4, -4, -4, -1, 0, 1, -18, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -18, -14, -14, -9, -8, -6, -4, -4, -4, -1, 0, 1, -9, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -18, -14, -14, -9, -9, -8, -6, -4, -4, -4, -1, 0, 1, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -18, -14, -14, -9, -9, -8, -6, -4, -4, -4, -1, 0, 1, 11, -19, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -6, -4, -4, -4, -1, 0, 1, 11, 10, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -6, -4, -4, -4, -1, 0, 1, 10, 11, -5, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -6, -5, -4, -4, -4, -1, 0, 1, 10, 11, 5, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -6, -5, -4, -4, -4, -1, 0, 1, 5, 10, 11, 2, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 5, 10, 11, 2, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 5, 10, 11, -8, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 5, 10, 11, 3, -9, 7
-19, -19, -18, -14, -14, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 10, 11, -9, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 10, 11, 7
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 7, 10, 11
-19, -19, -18, -14, -14, -9, -9, -9, -8, -8, -6, -5, -4, -4, -4, -1, 0, 1, 2, 2, 3, 5, 7, 10, 11
