8, -8, -19, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-8, 8, -19, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -8, 8, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -8, -5, 8, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -8, -5, 8, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -8, -8, -5, 8, 11, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -5, 8, 11, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -5, 8, 11, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -5, -2, 8, 11, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -6, -5, -2, 8, 11, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -6, -5, -2, 8, 10, 11, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -6, -5, -2, 6, 8, 10, 11, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -6, -5, -4, -2, 6, 8, 10, 11, 1, -11, -7, 1, -7, -12, 10
-19, -12, -8, -8, -8, -6, -5, -4, -2, 1, 6, 8, 10, 11, -11, -7, 1, -7, -12, 10
-19, -12, -11, -8, -8, -8, -6, -5, -4, -2, 1, 6, 8, 10, 11, -7, 1, -7, -12, 10
-19, -12, -11, -8, -8, -8, -7, -6, -5, -4, -2, 1, 6, 8, 10, 11, 1, -7, -12, 10
-19, -12, -11, -8, -8, -8, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 11, -7, -12, 10
-19, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 11, -12, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 11, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 10, 11
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 10, 11
