-4, -9, -6, 11, -5, 8, -9, -18, -12, -3, 5, -17, 11, -12, 2, -3, -10, -3, -20, -14, 5, -8
-20, -9, -6, 11, -5, 8, -9, -18, -12, -3, 5, -17, 11, -12, 2, -3, -10, -3, -4, -14, 5, -8
-20, -18, -6, 11, -5, 8, -9, -9, -12, -3, 5, -17, 11, -12, 2, -3, -10, -3, -4, -14, 5, -8
-20, -18, -17, 11, -5, 8, -9, -9, -12, -3, 5, -6, 11, -12, 2, -3, -10, -3, -4, -14, 5, -8
-20, -18, -17, -14, -5, 8, -9, -9, -12, -3, 5, -6, 11, -12, 2, -3, -10, -3, -4, 11, 5, -8
-20, -18, -17, -14, -12, 8, -9, -9, -5, -3, 5, -6, 11, -12, 2, -3, -10, -3, -4, 11, 5, -8
-20, -18, -17, -14, -12, -12, -9, -9, -5, -3, 5, -6, 11, 8, 2, -3, -10, -3, -4, 11, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, -5, -3, 5, -6, 11, 8, 2, -3, -9, -3, -4, 11, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, -5, -3, 5, -6, 11, 8, 2, -3, -9, -3, -4, 11, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -3, 5, -6, 11, 8, 2, -3, -5, -3, -4, 11, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, 5, -6, 11, 8, 2, -3, -5, -3, -4, 11, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, 5, 11, 8, 2, -3, -5, -3, -4, 11, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, 11, 8, 2, -3, 5, -3, -4, 11, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, 8, 2, -3, 5, -3, 11, 11, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, 2, 8, 5, -3, 11, 11, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, 8, 5, 2, 11, 11, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 5, 2, 11, 11, 5, 8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 11, 11, 5, 8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 11, 11, 5, 8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 11, 11, 8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 8, 11, 11
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 8, 11, 11
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 8, 11, 11
