-19, -18, 4, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, 4, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, 4, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, -17, -12, -15, -17
-19, -18, -17, -12, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, 4, -12, -15, -17
-19, -18, -17, -17, -14, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, 4, -12, -15, -12
-19, -18, -17, -17, -15, -3, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, 4, -12, -14, -12
-19, -18, -17, -17, -15, -14, 8, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, 4, -12, -3, -12
-19, -18, -17, -17, -15, -14, -12, -9, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, 4, 8, -3, -12
-19, -18, -17, -17, -15, -14, -12, -12, 7, 4, 2, -10, 1, -6, -2, -11, 0, 6, 4, 8, -3, -9
-19, -18, -17, -17, -15, -14, -12, -12, -11, 4, 2, -10, 1, -6, -2, 7, 0, 6, 4, 8, -3, -9
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, 2, 4, 1, -6, -2, 7, 0, 6, 4, 8, -3, -9
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, 4, 1, -6, -2, 7, 0, 6, 4, 8, -3, 2
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, 1, 4, -2, 7, 0, 6, 4, 8, -3, 2
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, 4, -2, 7, 0, 6, 4, 8, 1, 2
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 4, 7, 0, 6, 4, 8, 1, 2
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 7, 4, 6, 4, 8, 1, 2
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 4, 6, 4, 8, 7, 2
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 6, 4, 8, 7, 4
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 6, 8, 7, 4
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 8, 7, 6
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8
-19, -18, -17, -17, -15, -14, -12, -12, -11, -10, -9, -6, -3, -2, 0, 1, 2, 4, 4, 6, 7, 8
