-11, -19, 7, 5, 10, 1, 10, -19, -19, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -11, 7, 5, 10, 1, 10, -19, -19, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -19, 7, 5, 10, 1, 10, -11, -19, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -19, -19, 5, 10, 1, 10, -11, 7, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -19, -19, -18, 10, 1, 10, -11, 7, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, 5, -2, -14, 2
-19, -19, -19, -18, -16, 1, 10, -11, 7, -5, 6, 3, -8, -12, 7, 1, -9, 10, 5, 9, -2, 5, -2, -14, 2
-19, -19, -19, -18, -16, -14, 10, -11, 7, -5, 6, 3, -8, -12, 7, 1, -9, 10, 5, 9, -2, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, 7, -5, 6, 3, -8, 10, 7, 1, -9, 10, 5, 9, -2, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, 7, -5, 6, 3, -8, 10, 7, 1, -9, 10, 5, 9, -2, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -5, 6, 3, -8, 10, 7, 1, 7, 10, 5, 9, -2, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, 6, 3, -5, 10, 7, 1, 7, 10, 5, 9, -2, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, 3, 6, 10, 7, 1, 7, 10, 5, 9, -2, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, 6, 10, 7, 1, 7, 10, 5, 9, 3, 5, -2, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 10, 7, 1, 7, 10, 5, 9, 3, 5, 6, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 7, 10, 7, 10, 5, 9, 3, 5, 6, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 10, 7, 10, 5, 9, 3, 5, 6, 7, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 7, 10, 5, 9, 3, 5, 6, 7, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 10, 5, 9, 7, 5, 6, 7, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 10, 9, 7, 5, 6, 7, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 9, 7, 10, 6, 7, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 10, 9, 7, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 10, 9, 7, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
