8, -8, -19, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -8, 8, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, 8, -5, 11, -8, -8, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -12, -5, 11, -8, -8, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, 8, 10
-19, -12, -12, -11, 11, -8, -8, -8, -2, -6, 10, 6, -4, 1, -5, -7, 1, -7, 8, 10
-19, -12, -12, -11, -8, 11, -8, -8, -2, -6, 10, 6, -4, 1, -5, -7, 1, -7, 8, 10
-19, -12, -12, -11, -8, -8, 11, -8, -2, -6, 10, 6, -4, 1, -5, -7, 1, -7, 8, 10
-19, -12, -12, -11, -8, -8, -8, 11, -2, -6, 10, 6, -4, 1, -5, -7, 1, -7, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -2, -6, 10, 6, -4, 1, -5, 11, 1, -7, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, 10, 6, -4, 1, -5, 11, 1, -2, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, 10, 6, -4, 1, -5, 11, 1, -2, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, 6, -4, 1, 10, 11, 1, -2, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, 6, 1, 10, 11, 1, -2, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 10, 11, 1, 6, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 10, 11, 1, 6, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 11, 10, 6, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 10, 11, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 11, 10, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 11, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 10, 11
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 10, 11
