-20, 0, -1, -6, -14, 3, -16, -14, -6, -6, -7, 5, -8, 2, -11, 9
-20, -1, -6, -14, 0, -16, -14, -6, -6, -7, 3, -8, 2, -11, 5, 9
-20, -6, -14, -1, -16, -14, -6, -6, -7, 0, -8, 2, -11, 3, 5, 9
-20, -14, -6, -16, -14, -6, -6, -7, -1, -8, 0, -11, 2, 3, 5, 9
-20, -14, -16, -14, -6, -6, -7, -6, -8, -1, -11, 0, 2, 3, 5, 9
-20, -16, -14, -14, -6, -7, -6, -8, -6, -11, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -7, -6, -8, -6, -11, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -7, -8, -6, -11, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -8, -7, -11, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -8, -11, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
-20, -16, -14, -14, -11, -8, -7, -6, -6, -6, -1, 0, 2, 3, 5, 9
