-4, -9, -6, 11, -5, 8, -9, -18, -12, -3, 5, -17, 11, -12, 2, -3, -10, -3, -20, -14, 5, -8
-20, -4, -6, 11, -5, 8, -9, -9, -12, -3, 5, -17, 11, -12, 2, -3, -10, -3, -18, -14, 5, -8
-20, -18, -4, 11, -5, 8, -6, -9, -9, -3, 5, -12, 11, -12, 2, -3, -10, -3, -17, -14, 5, -8
-20, -18, -17, 11, -4, 8, -5, -6, -9, -3, 5, -9, 11, -12, 2, -3, -10, -3, -12, -14, 5, -8
-20, -18, -17, -14, 11, 8, -4, -5, -6, -3, 5, -9, 11, -9, 2, -3, -10, -3, -12, -12, 5, -8
-20, -18, -17, -14, -12, 11, 8, -4, -5, -3, 5, -6, 11, -9, 2, -3, -9, -3, -10, -12, 5, -8
-20, -18, -17, -14, -12, -12, 11, 8, -4, -3, 5, -5, 11, -6, 2, -3, -9, -3, -9, -10, 5, -8
-20, -18, -17, -14, -12, -12, -10, 11, 8, -3, 5, -4, 11, -5, 2, -3, -6, -3, -9, -9, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, 11, 8, 5, -3, 11, -4, 2, -3, -5, -3, -6, -9, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, -9, 11, 8, 5, 11, -3, 2, -3, -4, -3, -5, -6, 5, -8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, 11, 8, 11, 5, 2, -3, -3, -3, -4, -5, 5, -6
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, 11, 11, 8, 5, 2, -3, -3, -3, -4, 5, -5
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, 11, 11, 8, 5, 2, -3, -3, -3, 5, -4
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, 11, 11, 8, 5, 2, -3, -3, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, 11, 11, 8, 5, 2, -3, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, 11, 11, 8, 5, 2, 5, -3
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 11, 11, 8, 5, 5, 2
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 11, 11, 8, 5, 5
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 11, 11, 8, 5
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 11, 11, 8
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 8, 11, 11
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 8, 11, 11
-20, -18, -17, -14, -12, -12, -10, -9, -9, -8, -6, -5, -4, -3, -3, -3, 2, 5, 5, 8, 11, 11
