-11, -19, 7, 5, 10, 1, 10, -19, -19, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -11, 7, 5, 10, 1, 10, -19, -19, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -19, 7, 5, 10, 1, 10, -11, -19, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -19, -19, 7, 10, 5, 10, 1, -11, -5, 6, 3, -8, -12, 7, 1, -9, -16, 5, 9, -2, -18, -2, -14, 2
-19, -19, -19, -18, 10, 7, 10, 5, 1, -5, 6, 3, -8, -11, 7, 1, -9, -12, 5, 9, -2, -16, -2, -14, 2
-19, -19, -19, -18, -16, 10, 10, 7, 5, 1, 6, 3, -5, -8, 7, 1, -9, -11, 5, 9, -2, -12, -2, -14, 2
-19, -19, -19, -18, -16, -14, 10, 10, 7, 5, 6, 3, 1, -5, 7, 1, -8, -9, 5, 9, -2, -11, -2, -12, 2
-19, -19, -19, -18, -16, -14, -12, 10, 10, 7, 6, 5, 3, 1, 7, 1, -5, -8, 5, 9, -2, -9, -2, -11, 2
-19, -19, -19, -18, -16, -14, -12, -11, 10, 10, 7, 6, 5, 3, 7, 1, 1, -5, 5, 9, -2, -8, -2, -9, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, 10, 10, 7, 6, 5, 7, 3, 1, 1, 5, 9, -2, -5, -2, -8, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, 10, 10, 7, 6, 7, 5, 3, 1, 5, 9, 1, -2, -2, -5, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, 10, 10, 7, 7, 6, 5, 3, 5, 9, 1, 1, -2, -2, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, 10, 10, 7, 7, 6, 5, 5, 9, 3, 1, 1, -2, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 10, 10, 7, 7, 6, 5, 9, 5, 3, 1, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 10, 10, 7, 7, 6, 9, 5, 5, 3, 1, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 10, 10, 7, 7, 9, 6, 5, 5, 3, 2
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 10, 10, 7, 9, 7, 6, 5, 5, 3
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 10, 10, 9, 7, 7, 6, 5, 5
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 10, 10, 9, 7, 7, 6, 5
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 10, 10, 9, 7, 7, 6
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 10, 10, 9, 7, 7
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 10, 10, 9, 7
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 10, 10, 9
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
-19, -19, -19, -18, -16, -14, -12, -11, -9, -8, -5, -2, -2, 1, 1, 2, 3, 5, 5, 6, 7, 7, 9, 10, 10
