8, -8, -19, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, 8, -8, -5, 11, -8, -12, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, 8, -5, 11, -8, -8, -8, -2, -6, 10, 6, -4, 1, -11, -7, 1, -7, -12, 10
-19, -12, -12, 8, 11, -5, -8, -8, -2, -6, 10, 6, -4, 1, -8, -7, 1, -7, -11, 10
-19, -12, -12, -11, 11, 8, -5, -8, -2, -6, 10, 6, -4, 1, -8, -7, 1, -7, -8, 10
-19, -12, -12, -11, -8, 11, 8, -5, -2, -6, 10, 6, -4, 1, -8, -7, 1, -7, -8, 10
-19, -12, -12, -11, -8, -8, 11, 8, -2, -5, 10, 6, -4, 1, -6, -7, 1, -7, -8, 10
-19, -12, -12, -11, -8, -8, -8, 11, 8, -2, 10, 6, -4, 1, -5, -6, 1, -7, -7, 10
-19, -12, -12, -11, -8, -8, -8, -7, 11, 8, 10, 6, -2, 1, -4, -5, 1, -6, -7, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, 11, 10, 8, 6, 1, -2, -4, 1, -5, -6, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, 11, 10, 8, 6, 1, -2, 1, -4, -5, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, 11, 10, 8, 6, 1, 1, -2, -4, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, 11, 10, 8, 6, 1, 1, -2, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 11, 10, 8, 6, 1, 1, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 11, 10, 8, 6, 1, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 11, 10, 8, 6, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 11, 10, 8, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 11, 10, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 11, 10
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 10, 11
-19, -12, -12, -11, -8, -8, -8, -7, -7, -6, -5, -4, -2, 1, 1, 6, 8, 10, 10, 11
