-9, 7, 11, -10, 9, -20, -19, -15, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, -20, -7, -4, -15, -19, -4, -6, 3, 10, -3, -10
-20, 7, 11, -10, 9, -9, -19, -15, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, -20, -7, -4, -15, -19, -4, -6, 3, 10, -3, -10
-20, -20, 11, -10, 9, -9, -19, -15, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, 7, -7, -4, -15, -19, -4, -6, 3, 10, -3, -10
-20, -20, -19, -10, 9, -9, 11, -15, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, 7, -7, -4, -15, -19, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, 9, -9, 11, -15, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, 7, -7, -4, -15, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -9, 11, 9, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, 7, -7, -4, -15, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, 11, 9, -14, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, 9, 11, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, -13, -11, -9, -12, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, 11, 4, -5, 0, 5, -12, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, 9, -11, -9, -12, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, 4, -5, 0, 5, 11, 5, 8, -11, -3, -12, 6, 0, -11, 2, 3, -3, -1, 2, -2, 9, -11, -9, -12, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -5, 0, 5, 11, 5, 8, -11, -3, 4, 6, 0, -11, 2, 3, -3, -1, 2, -2, 9, -11, -9, -12, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, 0, 5, 11, 5, 8, -11, -3, 4, 6, 0, -11, 2, 3, -3, -1, 2, -2, 9, -11, -9, -5, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, 5, 11, 5, 8, 0, -3, 4, 6, 0, -11, 2, 3, -3, -1, 2, -2, 9, -11, -9, -5, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, 11, 5, 8, 0, -3, 4, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, -11, -9, -5, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, 5, 8, 0, -3, 4, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, -9, -5, -2, 2, 7, -7, -4, -9, -10, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, 8, 0, -3, 4, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, -9, -5, -2, 2, 7, -7, -4, -9, 5, -4, -6, 3, 10, -3, -10
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, 0, -3, 4, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, -9, -5, -2, 2, 7, -7, -4, -9, 5, -4, -6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -3, 4, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, 0, -5, -2, 2, 7, -7, -4, -9, 5, -4, -6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, 4, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, 0, -5, -2, 2, 7, -7, -4, -3, 5, -4, -6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, 6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, 0, -5, -2, 2, 7, 4, -4, -3, 5, -4, -6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, 0, 5, 2, 3, -3, -1, 2, -2, 9, 11, 0, -5, -2, 2, 7, 4, -4, -3, 5, -4, 6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, 5, 2, 3, -3, -1, 2, -2, 9, 11, 0, 0, -2, 2, 7, 4, -4, -3, 5, -4, 6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, 2, 3, -3, -1, 2, -2, 9, 11, 0, 0, -2, 2, 7, 4, 5, -3, 5, -4, 6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, 3, -3, -1, 2, -2, 9, 11, 0, 0, -2, 2, 7, 4, 5, -3, 5, 2, 6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, 3, -1, 2, -2, 9, 11, 0, 0, -2, 2, 7, 4, 5, -3, 5, 2, 6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -1, 2, -2, 9, 11, 0, 0, -2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, -3, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, 2, -2, 9, 11, 0, 0, -2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, -1, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, 2, 9, 11, 0, 0, -2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, -1, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, 9, 11, 0, 0, 2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, -1, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 11, 0, 0, 2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 11, 0, 2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 11, 2, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 11, 2, 7, 4, 5, 3, 5, 2, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 11, 7, 4, 5, 3, 5, 2, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 7, 4, 5, 3, 5, 11, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 4, 5, 7, 5, 11, 6, 3, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 5, 7, 5, 11, 6, 4, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 7, 5, 11, 6, 5, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 7, 11, 6, 5, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 11, 6, 7, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 6, 11, 7, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 11, 10, 9, 8
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 10, 9, 11
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11
-20, -20, -19, -19, -15, -15, -14, -13, -12, -12, -12, -11, -11, -11, -10, -10, -9, -9, -7, -6, -5, -4, -4, -3, -3, -3, -2, -2, -1, 0, 0, 2, 2, 2, 3, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11
